0, 0.1337
1, 0.1339
2, 0.1341
3, 0.1343
4, 0.1346
5, 0.1348
6, 0.1350
7, 0.1352
8, 0.1354
9, 0.1357
10, 0.1359
11, 0.1361
12, 0.1363
13, 0.1365
14, 0.1367
15, 0.1370
16, 0.1372
17, 0.1374
18, 0.1376
19, 0.1378
20, 0.1381
21, 0.1383
22, 0.1385
23, 0.1387
24, 0.1389
25, 0.1392
26, 0.1394
27, 0.1396
28, 0.1398
29, 0.1400
30, 0.1402
31, 0.1405
32, 0.1407
33, 0.1409
34, 0.1411
35, 0.1413
36, 0.1415
37, 0.1418
38, 0.1420
39, 0.1422
40, 0.1424
41, 0.1426
42, 0.1428
43, 0.1431
44, 0.1433
45, 0.1435
46, 0.1437
47, 0.1439
48, 0.1441
49, 0.1444
50, 0.1446
51, 0.1448
52, 0.1450
53, 0.1452
54, 0.1454
55, 0.1457
56, 0.1459
57, 0.1461
58, 0.1463
59, 0.1465
60, 0.1467
61, 0.1469
62, 0.1472
63, 0.1474
64, 0.1476
65, 0.1478
66, 0.1480
67, 0.1482
68, 0.1484
69, 0.1487
70, 0.1489
71, 0.1491
72, 0.1493
73, 0.1495
74, 0.1497
75, 0.1499
76, 0.1502
77, 0.1504
78, 0.1506
79, 0.1508
80, 0.1510
81, 0.1512
82, 0.1514
83, 0.1516
84, 0.1519
85, 0.1521
86, 0.1523
87, 0.1525
88, 0.1527
89, 0.1529
90, 0.1531
91, 0.1533
92, 0.1536
93, 0.1538
94, 0.1540
95, 0.1542
96, 0.1544
97, 0.1546
98, 0.1548
99, 0.1550
100, 0.1552
101, 0.1555
102, 0.1557
103, 0.1559
104, 0.1561
105, 0.1563
106, 0.1565
107, 0.1567
108, 0.1569
109, 0.1571
110, 0.1574
111, 0.1576
112, 0.1578
113, 0.1580
114, 0.1582
115, 0.1584
116, 0.1586
117, 0.1588
118, 0.1590
119, 0.1592
120, 0.1594
121, 0.1597
122, 0.1599
123, 0.1601
124, 0.1603
125, 0.1605
126, 0.1607
127, 0.1609
128, 0.1611
129, 0.1613
130, 0.1615
131, 0.1617
132, 0.1620
133, 0.1622
134, 0.1624
135, 0.1626
136, 0.1628
137, 0.1630
138, 0.1632
139, 0.1634
140, 0.1636
141, 0.1638
142, 0.1640
143, 0.1642
144, 0.1644
145, 0.1646
146, 0.1649
147, 0.1651
148, 0.1653
149, 0.1655
150, 0.1657
151, 0.1659
152, 0.1661
153, 0.1663
154, 0.1665
155, 0.1667
156, 0.1669
157, 0.1671
158, 0.1673
159, 0.1675
160, 0.1677
161, 0.1679
162, 0.1682
163, 0.1684
164, 0.1686
165, 0.1688
166, 0.1690
167, 0.1692
168, 0.1694
169, 0.1696
170, 0.1698
171, 0.1700
172, 0.1702
173, 0.1704
174, 0.1706
175, 0.1708
176, 0.1710
177, 0.1712
178, 0.1714
179, 0.1716
180, 0.1718
181, 0.1720
182, 0.1722
183, 0.1724
184, 0.1726
185, 0.1729
186, 0.1731
187, 0.1733
188, 0.1735
189, 0.1737
190, 0.1739
191, 0.1741
192, 0.1743
193, 0.1745
194, 0.1747
195, 0.1749
196, 0.1751
197, 0.1753
198, 0.1755
199, 0.1757
200, 0.1759
201, 0.1761
202, 0.1763
203, 0.1765
204, 0.1767
205, 0.1769
206, 0.1771
207, 0.1773
208, 0.1775
209, 0.1777
210, 0.1779
211, 0.1781
212, 0.1783
213, 0.1785
214, 0.1787
215, 0.1789
216, 0.1791
217, 0.1793
218, 0.1795
219, 0.1797
220, 0.1799
221, 0.1801
222, 0.1803
223, 0.1805
224, 0.1807
225, 0.1809
226, 0.1811
227, 0.1813
228, 0.1815
229, 0.1817
230, 0.1819
231, 0.1821
232, 0.1823
233, 0.1825
234, 0.1827
235, 0.1829
236, 0.1831
237, 0.1833
238, 0.1835
239, 0.1837
240, 0.1839
241, 0.1841
242, 0.1843
243, 0.1845
244, 0.1847
245, 0.1849
246, 0.1851
247, 0.1853
248, 0.1855
249, 0.1857
250, 0.1859
251, 0.1861
252, 0.1863
253, 0.1865
254, 0.1866
255, 0.1868
256, 0.1870
257, 0.1872
258, 0.1874
259, 0.1876
260, 0.1878
261, 0.1880
262, 0.1882
263, 0.1884
264, 0.1886
265, 0.1888
266, 0.1890
267, 0.1892
268, 0.1894
269, 0.1896
270, 0.1898
271, 0.1900
272, 0.1902
273, 0.1904
274, 0.1906
275, 0.1908
276, 0.1910
277, 0.1912
278, 0.1914
279, 0.1915
280, 0.1917
281, 0.1919
282, 0.1921
283, 0.1923
284, 0.1925
285, 0.1927
286, 0.1929
287, 0.1931
288, 0.1933
289, 0.1935
290, 0.1937
291, 0.1939
292, 0.1941
293, 0.1943
294, 0.1945
295, 0.1947
296, 0.1949
297, 0.1950
298, 0.1952
299, 0.1954
300, 0.1956
301, 0.1958
302, 0.1960
303, 0.1962
304, 0.1964
305, 0.1966
306, 0.1968
307, 0.1970
308, 0.1972
309, 0.1974
310, 0.1976
311, 0.1978
312, 0.1980
313, 0.1982
314, 0.1983
315, 0.1985
316, 0.1987
317, 0.1989
318, 0.1991
319, 0.1993
320, 0.1995
321, 0.1997
322, 0.1999
323, 0.2001
324, 0.2003
325, 0.2005
326, 0.2007
327, 0.2009
328, 0.2011
329, 0.2012
330, 0.2014
331, 0.2016
332, 0.2018
333, 0.2020
334, 0.2022
335, 0.2024
336, 0.2026
337, 0.2028
338, 0.2030
339, 0.2032
340, 0.2034
341, 0.2036
342, 0.2038
343, 0.2040
344, 0.2042
345, 0.2043
346, 0.2045
347, 0.2047
348, 0.2049
349, 0.2051
350, 0.2053
351, 0.2055
352, 0.2057
353, 0.2059
354, 0.2061
355, 0.2063
356, 0.2065
357, 0.2067
358, 0.2069
359, 0.2071
360, 0.2072
361, 0.2074
362, 0.2076
363, 0.2078
364, 0.2080
365, 0.2082
366, 0.2084
367, 0.2086
368, 0.2088
369, 0.2090
370, 0.2092
371, 0.2094
372, 0.2096
373, 0.2098
374, 0.2100
375, 0.2102
376, 0.2104
377, 0.2105
378, 0.2107
379, 0.2109
380, 0.2111
381, 0.2113
382, 0.2115
383, 0.2117
384, 0.2119
385, 0.2121
386, 0.2123
387, 0.2125
388, 0.2127
389, 0.2129
390, 0.2131
391, 0.2133
392, 0.2135
393, 0.2137
394, 0.2138
395, 0.2140
396, 0.2142
397, 0.2144
398, 0.2146
399, 0.2148
400, 0.2150
401, 0.2152
402, 0.2154
403, 0.2156
404, 0.2158
405, 0.2160
406, 0.2162
407, 0.2164
408, 0.2166
409, 0.2168
410, 0.2170
411, 0.2171
412, 0.2173
413, 0.2175
414, 0.2177
415, 0.2179
416, 0.2181
417, 0.2183
418, 0.2185
419, 0.2187
420, 0.2189
421, 0.2191
422, 0.2193
423, 0.2195
424, 0.2197
425, 0.2199
426, 0.2201
427, 0.2203
428, 0.2205
429, 0.2206
430, 0.2208
431, 0.2210
432, 0.2212
433, 0.2214
434, 0.2216
435, 0.2218
436, 0.2220
437, 0.2222
438, 0.2224
439, 0.2226
440, 0.2228
441, 0.2230
442, 0.2232
443, 0.2234
444, 0.2236
445, 0.2238
446, 0.2240
